Serial No.,College Name,Info
559,Knowledge Institute of Technology - [KIOT],"It depends, the fee structure and accomadation is entirely upon the institute you opt for and its true that certain colleges make it as MANDATORY to join hostels even if the home is very near to ones residence. If you have issues you should contact your respective administration. And the fees might be expensive especially in private medical colleges. For example at psgimsr through gov. quota you need to pay 5 lakhs per annum."
559,Knowledge Institute of Technology - [KIOT],"We had a spacious room in a hostel with attached bathrooms. We had 24/7 water supply and electricity services. We had separate Two tv rooms. We had Audio system in the mess hall. Apart from that in the hostel, the workers are kind-hearted. They will treat you like their child."
559,Knowledge Institute of Technology - [KIOT],"Very Good Food Facilities. Also, they provide study time for us to improve our technical academic skills. There is a Food Menu for every week regarding that food is provided. The food Menu arranged by students by us in a monthly manner. The outing provided within 7 pm."
559,Knowledge Institute of Technology - [KIOT],"Campus Life:Overall college experience was very excellent. Campus and all other places are so beautiful. They have conducted various social activities like Ncc camp,etc.., Also conducted different club's and different activities in each course."
559,Knowledge Institute of Technology - [KIOT],"Campus Life:There will be 3 celebration happened in a year that is annual day, sports day and pongal celebration. There will be a decent classrooms and restroom facilities available for the students in the campus"
560,Vasireddy Venkatadri Institute of Technology - [VVIT],"Facilities provided in hostel are food,bed,Wi-Fi for each person and ventilation for each room with windows. Each room has 4 seperate beds and one attached bathroom and mess provides average food. Every saturday they provide light weigth foods and we can chill with a movie that day. Meal quality and menu are regular and hostel food is good compared to other colleges. Registration process is regular details of us and our parents are taken by wardens. Affordability is very high for lower middle class people."
560,Vasireddy Venkatadri Institute of Technology - [VVIT],Hostel facilities well and good the new hostel is being constructed at the campus itself but presently the horsley's located for 5 km from the campus and we need to commute to and Pro from the hostel.
560,Vasireddy Venkatadri Institute of Technology - [VVIT],Hostel facility in this college is very good and the rooms are equipped with fans 2 fans for 4 to 6 students. Hot water facility is also available there. Drinking water is available and the food is also hygienic.
560,Vasireddy Venkatadri Institute of Technology - [VVIT],Our college has seperate hostels for both girls and boys. Girls hostel in within campus premises only but boys hostel is 10kms form the college area. I am from boys hostel rooms are decent. Food in the hostel was very good.
560,Vasireddy Venkatadri Institute of Technology - [VVIT],"Hostel facilities are best in college .It costs of 1lakh per year.Food is very delicious in hostel.facilities which are available in hostel room is each room consists of 5 beds and 4 fans and attatched washroom and and Air conditioner. It has internet connectivity for ecah room.It is 5 floors building each floor consists of 24 rooms .The hostel mess will be in college .Every saturday we will have a specail tiffin section which is very different from other days.We should keep our thumb to enter in to hostel mess .Every saturday hostel girls have an movie in open air Audi.First come first ,hostel aplication process will be like that.For each sem they will have 2 outings which we are taken out for guntur in college busses and dropped in college in evening.We should handover our mobiles to warden and they will begiven to us in specific time daily. in Guntur we will have PG if you want to join they will be not much comfortable as college hostel."
