Serial No.,College Name,Info
584,JSS Academy of Technical Education - [JSSATE],"JSS Academy of Technical Education (JSSATE), established in 1997, is primarily an engineering college located in Bangalore. JSSATE is managed by JSS Mahavidyapeetha, Mysore and is affiliated to Visvesvaraya Technological University (VTU), Belgaum. | JSSATE offers Undergraduate (UG) and Postgraduate (PG) courses in Engineering and Management. The institute offers a 4-year B.E./B.Tech course (intake of 120 students per branch) and 2- year M.Tech course (intake of 18 students per branch). The institute also offers a 2-year MBA degree."
585,SDM College of Engineering and Technology - [SDMCET],"Sri Dharmasthala Manjunathasthwara College of Engineering and Technology (SDMCET) is situated at Dhavalagiri in Dharwad in the state of Karnataka. The College was established in 1979 and is affiliated with Visveswaraian Technological University (VTU) Belgaum. It is approved by All India Council of Technical Education (AICTE) New Delhi. | SDM College of Engineering and Technology offers full time four years Under Graduate (UG) course in various disciplines of Engineering (B.E.), Post Graduate course in various branches of Engineering (M.Tech) of two years, and Master of Business Administration (MBA) of two years."
586,Jagdishprasad Jhabarmal Tibrewala University - [JJTU],"Jagdishprasad Jhabarwal Tibervala University was established in the year 2009 in Jhunjhunu, Rajasthan. The university is recognized by UGC, New Delhi. | JJT University offers multiple UG, PG, Doctoral, Diploma, PG Diploma, Certificate courses. The UG level program includes BA, B.Sc, BCA, BBA, B.Tech, B.Com, B.Pharm, B.Arch, BPT, B.Lib, B.Ed., B.P.Ed., Post Basic B.Sc in Nursing, LLB and BA LLB program. The PG level courses include MA, M.Sc, MBA, M.Com, M.Pharm, M.Ed, M.PEd, LLM, MSW, MPT and M.Tech program. The university also offers Ph.D. course of minimum 2-years duration with 24 specializations. The academic curriculum of the university also includes PG Diploma course with 4 specializations and Diploma program with 9 disciplines."
587,Jawaharlal Nehru Engineering College - [JNEC],"Jawaharlal Nehru Engineering College offers 16 specialized courses in Engineering. Under the UG domain, it offers B. Tech, B. Tech lateral entry, and B. Arch programs. Under PG Domain, it offers M. Tech, M. Arch, and MCA programs."
588,Mohamed Sathak Engineering College - [MSEC],"Established in 1984, Mohamed Sathak Engineering College was the first self-financed engineering institute in Tamil Nadu. MSEC is affiliated to Anna University. It has been accredited with a ‘B++’ grade by NAAC."
589,AVS Engineering College - [AVSEC],"AVS Engineering College (AVSEC) is a private college in Salem which was established in 2008. AVSEC has been approved by the All India Council of Technical Education (AICTE), New Delhi and is affiliated to Anna University, Chennai. | AVS Engineering College offers B.E course in various disciplines at UG level and M.E and MBA/ PGDM courses at PG level."
590,Ahmedabad Institute of Technology,"Ahmedabad Institute of Technology was established in 2004. The Institute is affiliated to Gujarat Technological University (GTU), Ahmedabad and is also approved by All India Council of Technical Education (AICTE). | Ahmedabad Institute of Technology offers B.E program at the undergraduate level. MBA and M.E programs are offered at the postgraduate level."
591,Amritsar College of Engineering and Technology - [ACET],"Amritsar College of Engineering & Technology (ACET) is an autonomous college affiliated to Punjab Technical University, Kapurthala. The college is situated in Manawala, in the vicinity of Amritsar city, Punjab. | ACET currently offers B. Tech and M. Tech programs to eligible candidates seeking admission to engineering courses in the state of Punjab. The B. Tech program is offered in 6 engineering disciplines while the M. Tech program is offered in 2 disciplines."
592,Anand International College of Engineering,"Anand International College of Engineering (Anand-ICE) is located at India’s Pink City-Jaipur in Rajasthan. Anand-ICE was established in the year 2010. The college is approved by All India Council for Technical Education (AICTE) and is affiliated with Rajasthan Technical University (RTU), Kota. | Anand-ICE offers four years full-time B.Tech. program in five engineering disciplines, viz Civil, Computer Science, Computer Science Artificial Engineering, Electrical and Mechanical Engineering."
593,M H Saboo Siddik College of Engineering - [MHSSCOE],"Saboo Siddik College of Engineering is one of the oldest and a prestigious engineering institute in Mumbai, India. Affiliated to University of Mumbai, the college was started in the year 1984-85 and currently offers BE courses in multiple specializations including Construction Engineering, Automobile Engineering, Civil Engineering, Computer Engineering, Electronics Engineering."
594,Aurangabad College of Engineering - [ACE],"Established in 2010, the Aurangabad College of Engineering is a private engineering institute situated at Aurangabad, Maharashtra. The institution is affiliated to Babasaheb Bhimrao Ambedkar University and offers multiple courses in engineering. It has received accreditation from the NAAC. | The College offers 5 Bachelor of Technology programs. Students are required to check the official website for the eligibility criteria."
595,Drs. Kiran and Pallavi Patel Global University,"Drs. Kiran and Pallavi Patel Global University has 7 academic departments under 2 major programs. Under the UG domain, it offers B.E with 5 specializations and M.E. with 2 specializations in PG. Admission to the institute is done on the basis of entrance exam for all admissions. For such programs, applications will be available online | KPPG University conducts its admission process for the programs through counselling via respective entrance exams."
596,Cambridge Institute of Technology - [CIT],"Cambridge Institute of Technology (CIT), located at Tatisilwai, Ranchi, is an engineering college approved by the All India Council for Technical Education (AICTE) and affiliated to Ranchi University. | 3.1 Eligibility & Selection Criteria"
597,Coimbatore Institute of Engineering and Technology - [CIET],"Coimbatore Institute of Engineering and Technology was established in 2001 and is situated in Coimbatore, Tamil Nadu. The institute is affiliated to Anna University, Chennai. | CIET Coimbatore offers admissions in multiple specializations under various Undergraduate (B.E/B.Tech), Postgraduate (M.E) and MBA courses. There are around 840 seats available for all UG courses and 78 seats available for PG courses."
598,College of Engineering Thalassery,"College of Engineering, Thalassery (COET) established in the year 2000 is among six engineering colleges under CAPE(Co-operative Academy of Professional Education), created by the Government of Kerala. | Located on a hilltop in Kundoormala near Thalassery town, it has affiliation from APJ Abdul Kalam Technological University (KTU) and Cochin University of Science and Technology (CUSAT)."
