Serial No.,College Name,Scholarship Info
524,Dhole Patil College of Engineering - [DPCOE],The fees for me is around one lakh but aplying for obc scholarship i have to give 60000 approximately per year so yes there is many scholarships like Tws TFWS EwS but only when you get admission through cet or jee score
524,Dhole Patil College of Engineering - [DPCOE],In the college are supporting and we are paid the fees in installments Including the all of things the education fees are under the 1 lacks per annum mostly every student are feer EBC Scholarship form In College campus they are providing the placement and company interview
524,Dhole Patil College of Engineering - [DPCOE],Compare to other colleges it was affordable as I had admission through management kiya still without donation I got admission. There were multiple scholarships but for caste people. Due to covid Campus employment was not done
524,Dhole Patil College of Engineering - [DPCOE],"The approximate cost for E&TC is 97,000 INR, fee hike is some sort of major issue faced by engineering students of SPPU. But for the ones who come under OBC/EBC/TFWS/VJNT etc. Avails a scholarship of 50%, while the ones who're SC/ST/SBC get a full fee waiver."
525,Don Bosco Institute of Technology - [DBIT],"The total college fee is 2,15,000 which includes a tution fee of rupees 1,90,000 plus lab fee plus library fee plus external vtu examination fee and sports fee along with other minor expenses of 25,000 summing up to a total of 2,15,000"
525,Don Bosco Institute of Technology - [DBIT],"The fee in Don Bosco compared to all the other colleges is less.. because I have joined debit thru management quota and for me the fee per annum is 3 lakhs inr... which sum upto 12 lakhs inr for 4 years excluding the exam fees and the other expenses like travelling and food and even for projects, assignments...the exam fees is separate which might cost approx 2k for every sem exam we have to pay fees which won't be paid by the college the tution fee for 4 years is 12 lakhs inr..for admission if ur joining thru management quota then u have to pay 1lakh inr which will be refunded after the payment of first year's fee..this is because to hold the seat in the initial stage.. only for management quota."
525,Don Bosco Institute of Technology - [DBIT],"Year wise fees for me is 110000. The tution fees, registration fees,lab fees includes 110000. According to SC and ST fees includes 18000-20000 My batchmates who got admission through management quota for AIML course fees is around 150000-170000. The most common scholarship for students is SSP which stands for State Scholarship Portal which is credited by Government of Karnataka."
525,Don Bosco Institute of Technology - [DBIT],"The college is pretty descent with good approachable faculties. Has a very active alumni network helping out in everything. It also has cultural club, nss, ncc and much more. Supportive college. Luscious green spread campus. canteen meal is also cost worthy and good.Overall a solid 7/10"
525,Don Bosco Institute of Technology - [DBIT],"I belong to the SC category where 70% of the fee 65 to 70k fees will be from my scholarship and the rest of the amount should be paid by ourselves, the college fees will be around 20k which should be paid compulsorily for every student (including management) my seat was through KCET..if anyone from outside Karnataka would want to take admission then they have to take COMEDk or through management."
526,Dronacharya Group of Institutions - [DGI],"My college fees is 1 lakh 51 thousand yearly and u need to pay this fees in 2 halfs each year for the first semester u need to pay 81 thousand and for second u need to pay 70 thousand ,there is a registration fees of 2000 and examination fees of average of 10000 per semester and for other branches there is not much difference in fees for any branch fees is around 1 lakh 50 thousand,if u need bus service that is also available in this college avg bus fees is 20000 varies for different cities."
526,Dronacharya Group of Institutions - [DGI],"Year-wise fees are almost 99000 Tution fees, caution fees, registration fees, and admission fees all fees included in 99000 There is not indifferent of categories Scholarship is almost 55000rs for general for sc st it will be 84000"
526,Dronacharya Group of Institutions - [DGI],The fee of dgi is affordable as compared to other colleges. A normal earning family can afford this college. Scholarship is available here. The college will provide every detail about the scholarship program.
